time,open,high,low,close
1650542400,42418,42966,42100,42129.2
1650556800,42129.2,42171.9,41204,41209.9
1650571200,41208.6,41306.8,39630,40449.8
1650585600,40449.7,40647.2,40200.7,40470.4
1650600000,40470.5,40786.1,40264.6,40687.1
1650614400,40687.1,40760,40111,40558
1650628800,40558.1,40631.4,39300.1,39414.6
1650643200,39414.5,39760.8,39133,39482.6
1650657600,39482.6,39799,39377.8,39674.2
1650672000,39674.3,39845,39371.3,39438.7
1650686400,39439.8,39656.7,39259,39578.2
1650700800,39578.2,39667.6,39469.6,39583.2
1650715200,39583.3,39797.9,39506.2,39759.9
1650729600,39759.9,40000,39630,39734.9
1650744000,39734.8,39937.3,39275.5,39415.1
1650758400,39413.8,39800,39384.4,39750.1
1650772800,39750.1,39789.8,39602.8,39725.7
1650787200,39725.7,39777,39524.1,39591.2
1650801600,39591.3,39930.6,39320,39640
1650816000,39639.9,39786,38884.1,39675.9
1650830400,39675.9,39750,39401.7,39433.4
1650844800,39433.4,39488.8,38620,39226.2
1650859200,39226.1,39231,38111,38437.2
1650873600,38437.2,38940,38170,38810.6
1650888000,38810.6,39429.7,38604.1,38967.4
1650902400,38967.4,40390,38900,40204
1650916800,40204,40650,40026.8,40411
1650931200,40411,40800,40366.1,40520
1650945600,40520,40687.9,40354.2,40573.2
1650960000,40573.1,40799,40200,40452.2
1650974400,40452.3,40628.6,38530.2,38546.9
1650988800,38547,38855,37782.2,38250.8
1651003200,38250.6,38439,37671.8,38093.7
1651017600,38093.7,38460.8,37844.5,38324.9
1651032000,38324.8,39070,38282.2,39064.8
1651046400,39070,39215.7,38614.3,38998.5
1651060800,38998.5,39470,38402,38990.3
1651075200,38990.3,39296,38650,38836.8
1651089600,38837.8,39393.9,38810.1,39209
1651104000,39209,39690,39127,39332.9
1651118400,39333,39646,39200.5,39365
1651132800,39365,39878,39340,39666.7
1651147200,39666.6,40334,38861.8,39428.2
1651161600,39428.1,40376.6,39301.1,39973.2
1651176000,39974.7,40215.6,39597.4,39732.5
1651190400,39732.5,39924.8,39249.6,39528.2
1651204800,39528.2,39646.6,39360,39583.9
1651219200,39584,39619.5,38586.7,38737.7
1651233600,38737.8,39388,38612,38988.1
1651248000,38988,39073.5,38160,38314.2
1651262400,38315.2,38645.5,38284,38572.2
1651276800,38572.2,38782.6,38530,38641.5
1651291200,38641.4,38765,38471.6,38634.9
1651305600,38634.9,38678.8,38514,38564.9
1651320000,38564.9,38625,38135,38439.9
1651334400,38439.8,38587.4,38180,38447.7
1651348800,38447.8,38447.8,37550,37614.5
1651363200,37614.4,38057.1,37350,38021.2
1651377600,38021.3,38159,37868.8,37944.1
1651392000,37944,38084.9,37834.2,37922.1
1651406400,37922,38680.6,37812,38470.2
1651420800,38470.4,38666,37713.8,37790
1651435200,37789.9,38600,37625,38440.5
1651449600,38440.2,38809,38340,38653.7
1651464000,38653.6,39155,38572.8,38869.6
1651478400,38869.6,39073,38460,38516
1651492800,38515.9,39222,38218,38692.1
1651507200,38692.2,38877,38032.2,38551.9
1651521600,38552,38911.6,38267.3,38525.6
1651536000,38525.5,38674.7,38315.1,38522.7
1651550400,38522.6,38577,38386.6,38553.1
1651564800,38553,38659.7,38250,38561.9
1651579200,38561.9,38612.9,38126,38327.3
1651593600,38327.2,38397,37500.1,37707.3
1651608000,37707.3,38040,37515.1,37712.9
1651622400,37713,38100,37655.2,37996.2
1651636800,37996.3,38770,37923.7,38673.1
1651651200,38673.1,39091.1,38643.8,38987.5
1651665600,38987.5,39200,38650,38969
1651680000,38969.1,40071.7,38600,39855.2
1651694400,39855.2,39937.9,39608.1,39684
1651708800,39684.1,39794,39550.3,39731.4
1651723200,39731.3,39845,39515.8,39585.4
1651737600,39585.4,39636,39410,39499
1651752000,39499,39550,35535.1,36886.4
1651766400,36886.5,37332.3,35388,36284
1651780800,36281.3,36589.5,36107.1,36534.7
1651795200,36533.7,36679.3,36128.8,36441.4
1651809600,36442.5,36535.9,35800,36359.3
1651824000,36359.3,36510.8,35550,35766
1651838400,35765.9,36426.4,35200,35989.1
1651852800,35989.1,36234.6,35800,35980.3
1651867200,35981.5,36099,35843.8,35995.3
1651881600,35995.2,36044.7,35730,35796.1
1651896000,35796.1,35937,35702.9,35900
1651910400,35900,36138,35860.6,36042.3
1651924800,36042.3,36079.2,35840.2,35947.1
1651939200,35947.1,35986.9,35831.6,35858.4
1651953600,35858.3,35858.3,34700,35466.7
1651968000,35466.7,35504,34150,34475.7
1651982400,34475.7,34957.6,34316.9,34593
1651996800,34592.9,34872.8,34500,34781.2
1652011200,34780.5,34842.7,34256.5,34360.6
1652025600,34360.6,34765,33665,34585.5
1652040000,34585.5,34636.5,33870,34032
1652054400,34032.1,34243.3,33255,33567
1652068800,33567,33842.9,33327.7,33509.7
1652083200,33509.7,33789.2,32620,33107.9
1652097600,33108,33435.3,32044,32339.9
1652112000,32340,32599.3,30300,30923.8
1652126400,30930.2,31888.5,30003.6,30056.6
1652140800,30056,31488,29701.4,30640.9
1652155200,30640.8,32650,30591.8,31603.1
1652169600,31602.8,32035.1,31231,31623.1
1652184000,31623.1,32387.4,30828.1,31314.3
1652198400,31314.3,31788,30949.8,31318
1652212800,31318,31346.4,30129.6,31002.1
1652227200,31002.1,31682,30612.2,31190
1652241600,31190,31908.8,30188,30598.9
1652256000,30598.9,32197.6,30366.5,31517.1
1652270400,31517.1,32067.9,29000,30971.3
1652284800,30971.4,31129.9,29156.5,29360.5
1652299200,29360.5,29655,27651,29074.7
1652313600,29077.9,30257,28333,28380.9
1652328000,28380.8,28600,26631,28151.9
1652342400,28151.4,29269,27450,28460.5
1652356800,28460.5,29799,27888.8,29015.1
1652371200,29015,29959.8,28161.3,28622.7
1652385600,28622.2,29299.8,27968.6,29020.7
1652400000,29020.8,30796,28730.4,30564.3
1652414400,30564.4,31072.6,30153,30172.3
1652428800,30172.4,30755.1,30160.6,30650.5
1652443200,30652.1,31020,30200,30327.4
1652457600,30327.5,30516.3,29369.7,30076
1652472000,30076,30132.7,29180.1,29274.3
1652486400,29274.2,29799.9,29209.8,29563.4
1652500800,29563.4,29600,29203.3,29414.1
1652515200,29414,29589,28812.4,29065
1652529600,29065.3,29249.9,28644,28812.6
1652544000,28812.5,29934.7,28602.3,29325.8
1652558400,29325.8,30352.2,29271.2,30079.8
1652572800,30079.5,30262.7,29533.1,29715.9
1652587200,29716,30050,29448,29811.6
1652601600,29811.5,30321.9,29525.1,30224.8
1652616000,30225.9,30555,29747.6,30003.5
1652630400,30003.4,30500,29919.5,30452.2
1652644800,30452.1,31462,30346.4,31324.4
1652659200,31324.3,31327.4,30201,30315
